"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","is_filled"
"CP14625",342.915826563613,342.915496826172,342.916107177734,26.3441963195801,24.5985927581787,27.4366111755371,47133.2015307201,NA,46988.09375,NA,3,1
"CP14626",343.047939510863,343.047790527344,343.048034667969,238.484115600586,235.988143920898,238.956909179688,14073.4418564364,NA,6757.9462890625,NA,3,1
"CP14627",344.901318266357,344.901016235352,344.901519775391,26.3441963195801,24.2627336484443,27.9479062720303,137484.110530012,NA,117787.9921875,NA,3,1
"CP14628",344.941814238049,344.941268920898,344.941940307617,26.9458618164062,24.613936754596,28.032788054562,49419.5736671035,NA,31624.892578125,NA,3,1
"CP14629",347.796679925518,347.796539306641,347.796875,39.6102333068848,36.6620178222656,40.6828918457031,32875.8770552377,NA,31920.23046875,NA,3,1
"CP14630",348.014492047951,348.014343261719,348.014739990234,265.028167724609,263.84633966298,267.464874267578,135681.984668273,NA,92269.546875,NA,3,1
"CP14631",348.129606573176,348.129211425781,348.130004882812,204.902084350586,203.08869934082,206.631484985352,34670.0033916235,NA,19514.736328125,NA,3,1
"CP14632",349.867147867364,349.86701965332,349.867233276367,0.824543595314026,0.336072236299515,16.0894351084065,992246.642473988,NA,260771.265625,NA,3,1
"CP14633",350.099305448997,350.098602294922,350.099914550781,177.544006347656,176.984298706055,180.561538696289,71998.9639580727,NA,23686.46875,NA,3,1
"CP14634",350.96935332709,350.969207763672,350.969848632812,329.474914550781,327.69204809502,331.23671494398,50995.9498620477,NA,32224.966796875,NA,3,1
"CP14635",352.114883919954,352.114410400391,352.115264892578,191.258148193359,191.223022460938,200.133331298828,141290.040047863,NA,28861.517578125,NA,3,1
"CP14636",352.114826629463,352.114562988281,352.115020751953,187.680023193359,185.262405395508,191.223022460938,118154.211480568,NA,25087.505859375,NA,3,1
"CP14637",352.115023542508,352.114532470703,352.115875244141,203.715545654297,199.536987304688,208.443801879883,159564.050391999,NA,26157.7890625,NA,3,1
"CP14638",352.9482421875,352.948089599609,352.948272705078,282.088745117188,280.842224121094,284.370483398438,12604.728319931,NA,17862.53125,NA,3,1
"CP14639",353.122045831618,353.121917724609,353.122192382812,304.394470214844,303.130981445312,307.234619140625,2960202.78090286,NA,706125.6875,NA,3,1
"CP14640",357.039123535156,357.038940429688,357.039398193359,304.394470214844,301.412048339844,305.368408203125,28513.7997767925,NA,43242.4765625,NA,3,1
"CP14641",357.924947784332,357.924621582031,357.92610168457,26.9458618164062,24.6065273284912,28.3164196014404,103046.694777066,NA,59892.97265625,NA,3,1
"CP14642",361.890727410956,361.890014648438,361.891571044922,26.3441963195801,24.4997367858887,27.3143424987793,54016.9594078548,NA,25398.40234375,NA,3,1
"CP14643",365.071060398261,365.070892333984,365.0712890625,525.56396484375,522.93957761502,527.016751071,80327.3054802116,NA,24551.771484375,NA,3,1
"CP14644",365.762927720064,365.762725830078,365.763000488281,39.6102333068848,35.5266036987305,41.285083770752,187737.537421511,NA,139933.296875,NA,3,1
"CP14645",365.888273397002,365.887847900391,365.888763427734,28.0856666564941,25.2442245483398,33.3495674133301,508297.81939789,NA,172182.25,NA,3,1
"CP14646",366.886537545077,366.886413574219,366.886596679688,31.5309028625488,30.2987594604492,33.8034553527832,145826.968049347,NA,131051.421875,NA,3,1
"CP14647",366.822485760823,366.822174072266,366.822570800781,3.67981815338135,0.336072236299515,12.1902151107788,630353.474326687,NA,162425.5625,NA,3,1
"CP14648",367.088488744582,367.088333129883,367.088607788086,37.3588447570801,35.8171539306641,39.8535900115967,172596.981287358,NA,73288.0859375,NA,3,1
"CP14649",367.078355527429,367.07795715332,367.078399658203,194.235244750977,189.754943847656,195.395111083984,68648.4885985106,NA,33004.609375,NA,3,1
"CP14650",367.078276810133,367.078033447266,367.078369140625,179.932281494141,176.96418762207,183.511428833008,92418.5480648941,NA,24794.5703125,NA,3,1
"CP14651",367.078341677134,367.077880859375,367.078704833984,176.947479248047,168.033416748047,176.96418762207,161087.737135499,NA,23140.61328125,NA,3,1
"CP14652",367.760038107857,367.759887695312,367.760131835938,39.6102333068848,35.4581718444824,40.72125311898,180713.197189107,NA,88660.265625,NA,3,1
"CP14653",367.886589573685,367.886322021484,367.886749267578,26.3441963195801,23.9387893676758,27.3143424987793,124088.538556264,NA,75226.171875,NA,3,1
"CP14654",369.046128214479,369.045349121094,369.046447753906,192.450576782227,189.435905456543,195.069900512695,37022.7403034493,NA,18112.306640625,NA,3,1
"CP14655",369.046314950238,369.045562744141,369.046417236328,202.531753540039,198.926605224609,204.267883300781,45404.9850120507,NA,19719.27734375,NA,3,1
"CP14656",369.897678832657,369.897521972656,369.897857666016,74.0483093261719,71.7972717285156,76.3096923828125,65163.8240709801,NA,21843.1875,NA,3,1
"CP14657",371.089612588892,371.089416503906,371.08984375,252.066131591797,250.923004150391,254.458251953125,593372.644161427,NA,323668,NA,3,1
"CP14658",371.868570790806,371.868438720703,371.868682861328,30.9462776184082,29.1572799682617,34.9172668457031,685146.338455997,NA,467063.0625,NA,3,1
"CP14659",372.896015401286,372.895858764648,372.896148681641,74.0483093261719,71.7963256237578,76.5898438801914,96380.1064423353,NA,34212.70703125,NA,3,1
"CP14660",373.897379695027,373.896514892578,373.897766113281,26.3441963195801,24.6144618988037,28.0394039154053,94821.8924384683,NA,82710.8984375,NA,3,1
"CP14661",374.969089252145,374.968444824219,374.969314575195,311.826782226562,311.274017333984,314.717895507812,61056.2866079733,NA,29396.015625,NA,3,1
"CP14662",375.791810840122,375.791717529297,375.792144775391,39.6102333068848,36.6620178222656,40.6828918457031,54341.1134254237,NA,27787.685546875,NA,3,1
"CP14663",375.894708874306,375.894592285156,375.895080566406,26.3441963195801,24.3136476005432,28.0095441504482,67290.307821271,NA,54355.07421875,NA,3,1
"CP14664",376.96609350583,376.965972900391,376.966369628906,311.826782226562,311.347839355469,314.713836669922,30905.0875988528,NA,15267.9482421875,NA,3,1
"CP14665",377.085949104315,377.08576965332,377.08610534668,35.0071296691895,32.549898147583,37.8370037078857,137868.997420582,NA,62049.6171875,NA,3,1
"CP14666",377.687115779244,377.68701171875,377.687438964844,39.0461730957031,34.7414512634277,39.9374542236328,26873.7812237856,NA,10642.9931640625,NA,3,1
"CP14667",377.91162155888,377.911285400391,377.911956787109,26.3441963195801,24.0324268341064,27.4587669372559,192518.204612495,NA,159509.375,NA,3,1
"CP14668",379.078188685634,379.077758789062,379.078582763672,174.551361083984,169.276168823242,174.591979980469,89489.3577601388,NA,19636.32421875,NA,3,1
"CP14669",378.943912289521,378.943328857422,378.944122314453,26.3441963195801,24.025730511,27.431910288,166213.003781329,NA,198069.53125,NA,3,1
"CP14670",379.077938586844,379.077301025391,379.078460693359,184.711563110352,181.08332824707,186.450637817383,92247.0886664093,NA,23122.525390625,NA,3,1
"CP14671",380.109573357078,380.109436035156,380.110061645508,183.517120361328,180.535690307617,185.295471191406,82237.7293345779,NA,23427.5859375,NA,3,1
"CP14672",381.847590824289,381.847351074219,381.847625732422,393.083068847656,388.689102172852,393.704895019531,21979.0389387123,NA,14564.9287109375,NA,3,1
"CP14673",381.847839355469,381.847198486328,381.847854614258,398.965881347656,398.440628051758,402.914184570312,7385.49886859208,NA,9905.5400390625,NA,3,1
"CP14674",382.929987002456,382.928680419922,382.932189941406,24.6370677947998,23.4641399383545,26.8907833099365,103991.418998907,NA,79196.9375,NA,3,1
"CP14675",382.845367431641,382.845336914062,382.845428466797,389.642456054688,388.532592773438,392.062561035156,7166.6601498127,NA,10151.16796875,NA,3,1
"CP14676",383.078735351562,383.078643798828,383.079071044922,281.492218017578,280.884765625,283.818908691406,7007.81961935759,NA,9553.48046875,NA,3,1
"CP14677",383.676693468584,383.676452636719,383.676910400391,36.1686706542969,34.7414512634277,39.3726387023926,43564.5011031833,NA,17117.66015625,NA,3,1
"CP14678",383.864125335467,383.86376953125,383.864410400391,26.3441963195801,24.0102474195015,27.4107688723325,52630.7395845133,NA,33363.7890625,NA,3,1
"CP14679",384.932967799511,384.932846069336,384.933029174805,507.036712646484,506.528182983398,511.549255371094,8708782.86367689,NA,3090871.5,NA,3,1
"CP14680",384.93308029041,384.932952880859,384.933166503906,502.291656494141,490.5185546875,503.587921142578,33171357.5993445,NA,3090018.75,NA,3,1
"CP14681",385.095644421178,385.095458984375,385.095703125,413.543487548828,410.403060913086,413.878341674805,8663.12863599658,NA,6708.04248046875,NA,3,1
"CP14682",387.054626464844,387.054229736328,387.055023193359,208.450454711914,202.992370605469,208.605033874512,6263.65608163426,NA,10043.8779296875,NA,3,1
"CP14683",387.057038565665,387.054351806641,387.057708740234,192.450576782227,187.033935546875,197.079895019531,166562.197522063,NA,24677.251953125,NA,3,1
"CP14684",388.855858728558,388.855651855469,388.856140136719,492.814086914062,490.579010009766,494.163970947266,15969.9212871552,NA,12023.923828125,NA,3,1
"CP14685",390.934545913558,390.934417724609,390.934783935547,26.3441963195801,24.025730511,27.431910288,206990.894614651,NA,215440.828125,NA,3,1
"CP14686",391.858585454105,391.857971191406,391.858673095703,31.5309028625488,30.3495464324951,34.3919067382812,85003.0262115498,NA,74108.03125,NA,3,1
"CP14687",393.884132655174,393.883636474609,393.884887695312,25.2058544158936,24.0401134490967,27.4587669372559,69221.3612191614,NA,32106.529296875,NA,3,1
"CP14688",395.155936186983,395.155914306641,395.155975341797,178.143569946289,176.945434570312,180.493896484375,92983.67698946,NA,84050.765625,NA,3,1
"CP14689",396.910189447457,396.910003662109,396.910339355469,24.6370677947998,23.5131912231445,27.4366111755371,517905.266836324,NA,264210.1875,NA,3,1
"CP14690",397.088646454094,397.088165283203,397.089080810547,189.473785400391,185.575180053711,190.635757446289,92615.559877881,NA,25273.744140625,NA,3,1
"CP14691",397.089074486591,397.08869934082,397.089324951172,172.224792480469,169.550621032715,175.758163452148,94430.6113943644,NA,25370.685546875,NA,3,1
"CP14692",397.886577980861,397.886535644531,397.886779785156,337.696746826172,320.426513671875,338.17431640625,2526562.36599297,NA,345407.34375,NA,3,1
"CP14693",398.759957667383,398.759643554688,398.760101318359,0.824543595314026,0.336072236299515,10.9949941635132,341205.156049783,NA,62613.05078125,NA,3,1
"CP14694",399.857309017357,399.857147216797,399.857604980469,26.3441963195801,24.5570993423462,27.9656000137329,89336.608205992,NA,91488.328125,NA,3,1
"CP14695",402.123879142227,402.123809814453,402.1240234375,525.56396484375,525.29296875,531.720642089844,33050.561197117,NA,26390.7578125,NA,3,1
"CP14696",403.849146105148,403.848876953125,403.849334716797,3.67981815338135,0.336072236299515,9.29988765716553,179471.941354554,NA,53566.4296875,NA,3,1
"CP14697",405.063331533864,405.063140869141,405.063751220703,524.405578613281,521.7470928,527.016751071,69501.5991635759,NA,21492.345703125,NA,3,1
"CP14698",406.793467829772,406.793365478516,406.793640136719,0.824543595314026,0.336072236299515,5.36050415039062,318983.608980625,NA,144108.609375,NA,3,1
"CP14699",406.878725406909,406.873504638672,406.878997802734,26.3441963195801,23.9387893676758,28.0150718688965,392423.482855499,NA,178109.203125,NA,3,1
"CP14700",409.088099891245,409.087493896484,409.088455200195,292.074340820312,290.254821777344,293.776077270508,142798.744967437,NA,81329.453125,NA,3,1
"CP14701",408.934059985721,408.933959960938,408.934143066406,27.5113945007324,24.5985927581787,28.5898704528809,397061.498519806,NA,514041.34375,NA,3,1
"CP14702",409.168435556862,409.168212890625,409.168640136719,232.56201171875,231.98028072,234.94630654398,8449.98526540771,NA,5955.73828125,NA,3,1
"CP14703",409.790152038161,409.789642333984,409.791015625,0.824543595314026,0.336072236299515,8.18634414672852,181086.323618288,NA,54402.40234375,NA,3,1
"CP14704",411.30304790396,411.302932739258,411.303192138672,441.030059814453,439.324981416849,445.375869750977,5285905.8361785,NA,2540144.5,NA,3,1
"CP14705",411.858978271484,411.858734130859,411.859252929688,26.9458618164062,24.0558738708496,27.4842891693115,6832.39242412448,NA,9964.359375,NA,3,1
"CP14706",411.854772177798,411.854705810547,411.854949951172,18.3929100036621,13.862175999,18.91608744,19362.9991520758,NA,12191.298828125,NA,3,1
"CP14707",412.999921342098,412.999847412109,413.000183105469,290.3125,288.50634765625,292.586822509766,90349.6696514885,NA,68140.8828125,NA,3,1
"CP14708",413.119779040653,413.119415283203,413.120239257812,187.088088989258,184.763664245605,189.515731811523,107563.181945724,NA,26636.654296875,NA,3,1
"CP14709",413.119925492872,413.119262695312,413.120147705078,172.828338623047,171.331420898438,175.811096191406,54346.4713481069,NA,20543.75390625,NA,3,1
"CP14710",413.824835217965,413.824584960938,413.824981689453,30.9462776184082,29.1572799682617,35.454872415,447262.239348688,NA,219774.890625,NA,3,1
"CP14711",415.005554199219,415.005493164062,415.005645751953,41.8716697692871,39.9374542236328,42.7611770629883,6822.82927260362,NA,9665.0126953125,NA,3,1
"CP14712",415.11759552693,415.117065429688,415.117828369141,352.471862792969,350.747410189711,354.60177626199,93244.5680665791,NA,54205.8671875,NA,3,1
"CP14713",415.647187150712,415.646926879883,415.647308349609,35.5817070007324,32.0133943557739,36.9533939361572,108127.591838304,NA,43644.60546875,NA,3,1
"CP14714",418.994995117188,418.994598388672,418.995056152344,304.978424072266,301.412048339844,305.368408203125,5073.70536966622,NA,7694.50537109375,NA,3,1
"CP14715",421.088592827908,421.08674621582,421.089248657227,204.902084350586,204.289360046387,209.042671203613,73681.9641783642,NA,25683.462890625,NA,3,1
"CP14716",421.088975685832,421.088470458984,421.089447021484,168.630645751953,165.72927355899,172.22646053499,71823.792358544,NA,18928.408203125,NA,3,1
"CP14717",421.088741773034,421.087829589844,421.089416503906,182.321655273438,178.143844604492,182.879974365234,107133.512249827,NA,30629.87109375,NA,3,1
"CP14718",421.088281293453,421.087646484375,421.089477539062,185.309371948242,184.670318603516,189.437606811523,106106.916345432,NA,22149.50390625,NA,3,1
"CP14719",421.088740911675,421.087951660156,421.089294433594,194.827011108398,193.598907470703,198.943099975586,106771.665111292,NA,29240.009765625,NA,3,1
"CP14720",422.104496952,422.104370117188,422.104949951172,322.987335205078,321.195854695143,325.333323786338,73926.223599604,NA,62649.27734375,NA,3,1
"CP14721",422.120134472555,422.119201660156,422.120788574219,187.088088989258,185.393508911133,194.882034301758,168538.874675751,NA,39753.17578125,NA,3,1
"CP14722",423.112182617188,423.112091064453,423.112213134766,49.2061729431152,46.9327735900879,50.359245300293,22312.9977301493,NA,32559.728515625,NA,3,1
"CP14723",425.130109144927,425.129928588867,425.130172729492,150.238632202148,147.791297912598,152.597259521484,22360.7994227521,NA,26361.591796875,NA,3,1
"CP14724",425.153381347656,425.153228759766,425.153472900391,263.263061523438,262.077819824219,265.010406494141,13090.0029727072,NA,17854.548828125,NA,3,1
"CP14725",425.855830630322,425.855606079102,425.85612487793,31.5309028625488,30.2890556262246,34.6107425689697,125925.372017443,NA,121923.9140625,NA,3,1
"CP14726",426.965498962958,426.964965820312,426.965545654297,433.949493408203,431.148162841797,434.716430664062,23423.9084062725,NA,28473.685546875,NA,3,1
"CP14727",427.852847138212,427.852508544922,427.852874755859,31.5309028625488,30.9296627044678,34.3919067382812,72050.3265354657,NA,70894.703125,NA,3,1
"CP14728",428.981597900391,428.9814453125,428.981781005859,318.868469238281,318.25174118298,321.894897460938,15611.7998624192,NA,25711.44140625,NA,3,1
"CP14729",429.06790973436,429.067321777344,429.068023681641,197.790100097656,193.070663452148,198.46826171875,106777.158829819,NA,37844.109375,NA,3,1
"CP14730",429.067887688691,429.067596435547,429.068267822266,183.517120361328,176.985748291016,184.168685913086,150269.016587458,NA,28341.49609375,NA,3,1
"CP14731",429.918879250109,429.917633056641,429.921966552734,25.7742881774902,24.6330051422119,28.061559677124,12071.1195393279,NA,10678.2783203125,NA,3,1
"CP14732",430.180128515271,430.179840087891,430.180389404297,229.009475708008,227.196136474609,230.170623779297,25628.3111533821,NA,22569.9375,NA,3,1
"CP14733",431.856529232029,431.856384277344,431.856597900391,17.270320892334,15.5038061141968,20.6096038818359,45676.1414842762,NA,26243.4765625,NA,3,1
"CP14734",432.932215790027,432.931991577148,432.932510375977,315.334411621094,313.898910522461,317.720825195312,44542.3023864105,NA,24627.09375,NA,3,1
"CP14735",433.096588515235,433.096298217773,433.096755981445,72.9198150634766,70.6728630065918,76.0373840332031,136821.841605429,NA,39898,NA,3,1
"CP14736",434.164116323049,434.163970947266,434.164154052734,235.525588989258,233.033218383789,235.988143920898,34385.5335184336,NA,28773.4765625,NA,3,1
"CP14737",434.810108596311,434.809860229492,434.810333251953,3.67981815338135,0.336072236299515,12.7371621131897,1127200.82299992,NA,188632.03125,NA,3,1
